target_x,target_y,velocity_x,velocity_y,obs_1_x,obs_1_y,obs_2_x,obs_2_y,obs_3_x,obs_3_y,obs_4_x,obs_4_y,obs_5_x,obs_5_y,obs_fac_x,obs_fac_y
0.47631034,-0.020672789,-0.1816489,-0.05733253,-0.47332254,-0.005901032,0.20946056,0.0027832696,-0.63233006,0.018964637,0.22346984,0.0014860439,-0.483017,0.017934259,0.48203936,-0.023140473
0.47631034,-0.020672789,-0.1804185,-0.09255017,-0.46781567,-0.006503972,0.22349647,0.0012615394,-0.6309303,0.01723305,0.14135712,0.010281133,-0.48497283,0.017689249,0.4760254,-0.02622548
0.47631034,-0.020672789,0.16145946,0.10176205,-0.46734348,-0.006073339,0.22029695,0.000607467,-0.629452,0.020768927,-0.08054198,0.011944277,-0.48590386,0.017975006,0.48140737,-0.02283341
0.47631034,-0.020672789,0.0021891184,-0.020748688,-0.46902075,-0.0060123526,0.22052039,0.00020399813,-0.6292256,0.018949457,-0.36296916,0.019077022,-0.4865963,0.018121745,0.48148036,-0.023525033
0.47631034,-0.020672789,0.4255838,0.21394238,-0.4640806,-0.0062341937,0.21959254,0.00025060345,-0.6298424,0.026213495,-0.32749292,0.018657574,-0.4789429,0.011809788,0.49566647,-0.01639362
0.47631034,-0.020672789,-0.28885975,-0.21420604,-0.45902565,-0.0071300813,0.23121963,0.0046360306,-0.6301388,0.026392726,0.17050463,0.0067862673,-0.47881266,0.011783689,0.48603782,-0.023533821
0.47631034,-0.020672789,0.07086672,0.06819823,-0.4773506,-0.005299957,0.23518002,0.0040211068,-0.6299774,0.0259565,0.20661469,0.0086859,-0.4875622,0.011667042,0.48840004,-0.021260548
0.47631034,-0.020672789,-0.10887269,-0.045412224,-0.4785722,-0.0041790325,0.23621707,0.0046847668,-0.6330912,0.020238692,0.20111154,0.0050866376,0.013060142,0.005026983,0.48477095,-0.022774288
0.47631034,-0.020672789,0.0629811,0.061654843,-0.477019,-0.00474309,0.23091231,0.004849883,-0.6339005,0.020169184,0.20773296,0.011692342,-0.46351147,0.0072552497,0.48687032,-0.020719128
0.47631034,-0.020672789,-0.18767296,0.12168782,-0.47922254,-0.0053545516,0.23392648,0.004542554,-0.6324904,0.020061858,0.21030824,0.0064571,-0.4464105,0.008284828,0.48061454,-0.016662866
0.47631034,-0.020672789,0.042727757,0.035633095,-0.47733355,-0.0034687673,0.2232227,0.002463424,-0.63013613,0.016283898,0.20007716,0.008939167,-0.47890213,0.0109554455,0.48203883,-0.015475096
0.47631034,-0.020672789,-0.34361967,-0.059465725,-0.48072428,-0.004281298,0.22345653,0.0024306672,-0.6300581,0.017214406,0.1857933,0.010854778,-0.47514015,0.014919295,0.47058484,-0.017457288
0.47631034,-0.020672789,0.22465628,0.08471249,-0.4810151,-0.004741492,0.22372924,0.003446663,-0.62970203,0.017928401,0.1501983,0.012467056,-0.48143882,0.01558615,0.47807336,-0.014633537
0.47631034,-0.020672789,0.19834691,-0.01407747,-0.45286122,0.0041220407,0.23843867,0.001070857,-0.4802212,0.012711002,0.1321527,0.006064284,-0.48685727,0.010351441,0.48468494,-0.015102787
0.47631034,-0.020672789,-0.14652713,-0.1472222,-0.46393678,0.0035204326,0.23836356,0.0021880532,-0.6309971,0.014855912,0.17903367,0.008151137,-0.4856301,0.0070600403,0.4798007,-0.020010194
0.47631034,-0.020672789,-0.7036817,0.1482928,-0.48012453,-0.0037872815,0.24885589,0.005009406,-0.6350262,0.015368303,0.20464502,0.0021944446,-0.23417814,0.0059955744,0.45634463,-0.0150671005
0.47631034,-0.020672789,0.17778997,-0.030344058,-0.47622752,-0.0035997948,0.24705267,0.0015329155,-0.63322484,0.012831643,0.20754494,-8.282431e-05,-0.38049436,0.0058293934,0.46227098,-0.016078569
0.47631034,-0.020672789,0.19510318,-0.222587,-0.43792674,-0.006099438,0.23709883,0.0058514974,-0.63188076,0.012559202,0.20876892,-0.00091479585,-0.48284867,0.01242844,0.4687744,-0.023498135
0.47631034,-0.020672789,-0.2937733,0.057716027,-0.42841607,-0.00084075995,0.25561553,0.00353508,-0.6347983,0.011904596,0.11850401,0.011125888,-0.48891777,0.010175939,0.45898196,-0.021574268
0.47631034,-0.020672789,0.6489298,-0.0005273059,-0.4610893,0.0012167983,0.24092287,0.0031419974,-0.62757367,0.011352523,0.22402218,0.0020437099,-0.48420957,0.013314473,0.48061296,-0.021591844
0.47631034,-0.020672789,0.006263755,0.015235945,-0.4371864,-0.0005142564,0.22570796,0.0037763624,-0.5842576,0.010266486,0.16037023,0.010424944,-0.4832226,0.014629809,0.48082176,-0.02108398
0.47631034,-0.020672789,-0.1672838,-0.006311692,-0.47705552,0.0036735644,0.2260358,0.002498844,-0.5380246,0.009991914,0.22835568,0.005037902,-0.4849904,0.013534984,0.47524562,-0.02129437
0.47631034,-0.020672789,0.27063575,-0.0029081719,-0.47484615,0.0038133804,0.22911069,0.0016610136,-0.35160065,0.010518155,0.18097457,0.01037754,-0.47799295,0.008785502,0.48426682,-0.021391308
0.47631034,-0.020672789,-0.2772111,0.023289343,-0.4711936,0.005676528,0.22926089,0.0008032094,-0.33927393,0.010717093,0.1598464,0.0061151506,-0.47124875,0.006241917,0.47502646,-0.020614997
0.47631034,-0.020672789,-0.2685345,0.12973323,-0.365766,-0.0036301548,0.23101884,0.00077790936,-0.33222428,0.010724284,0.1982079,0.009390306,-0.4582251,0.0078078555,0.4660753,-0.016290557
0.47631034,-0.020672789,0.22474417,-0.07365505,-0.4631775,0.0033302829,0.23205188,-0.0005174522,-0.39460003,0.01106064,0.15343936,0.010236658,-0.46400148,0.008302405,0.47356677,-0.018745724
0.47631034,-0.020672789,0.12789565,-0.012191951,-0.4589716,0.0025390578,0.23724264,-0.00010120012,-0.37588894,0.010520019,0.19772346,0.008791627,-0.4711068,0.009238506,0.47782996,-0.019152123
0.47631034,-0.020672789,0.029433256,-0.058538944,-0.4573838,0.0027688886,0.25343254,0.002488724,-0.3343524,0.004469317,0.20186707,0.00069508504,-0.4706919,0.009214271,0.47881106,-0.021103421
0.47631034,-0.020672789,-0.32116923,0.0449728,-0.4567673,-0.00033422673,0.24984153,0.0039497344,-0.485596,0.009147426,0.18979177,0.006070942,-0.47373056,0.009178052,0.46810544,-0.019604327
0.47631034,-0.020672789,-0.0726244,-0.013861753,-0.45792416,0.0019331886,0.24484357,0.0033832798,-0.3451566,0.009284578,0.26963788,0.0012359731,-0.4825528,0.008255533,0.46568462,-0.020066386
0.47631034,-0.020672789,0.350203,-0.12966132,-0.47641715,0.003312706,0.24191916,0.0028373317,-0.35807824,0.009708554,0.21263024,0.0005448828,-0.48252937,0.0071774856,0.47735804,-0.02438843
0.47631034,-0.020672789,-0.32080173,0.17103086,-0.47322774,0.0041723745,0.2355819,0.0036802222,-0.34516698,0.007552991,0.17533161,-0.00042717103,-0.49457005,0.006509032,0.46666464,-0.018687401
0.47631034,-0.020672789,0.17073525,0.0028043087,-0.48449078,0.0022160164,0.23439093,0.0040402818,-0.34352994,0.00611302,0.20975004,0.0016636767,-0.49648967,0.006675213,0.47235584,-0.018593924
0.47631034,-0.020672789,-0.0066871974,-0.028850025,-0.4833315,0.0029920614,0.23599815,0.004111388,-0.34434727,0.007340737,0.12743919,0.0035515917,-0.2404094,0.0039625173,0.47213292,-0.019555591
0.47631034,-0.020672789,-0.19924973,-0.0695884,-0.48174906,0.0018333201,0.2388046,0.0051135356,-0.348256,0.009337575,0.11849735,0.005708752,-0.23209262,0.002929211,0.46549127,-0.021875205
0.47631034,-0.020672789,0.26800722,0.10565293,-0.4544165,0.0018607506,0.23856704,0.0012732573,-0.347338,0.005289837,0.12990181,0.0073569827,-0.22720732,0.002860235,0.47442484,-0.018353442
0.47631034,-0.020672789,0.12920593,-0.061758704,-0.4780478,0.0022194784,0.23179248,0.004270911,-0.34502718,0.004001133,0.17035203,0.006711166,-0.22190417,0.0033121735,0.4787317,-0.020412065
0.47631034,-0.020672789,-0.1673557,-0.002069276,-0.48014158,0.0020999026,0.23530945,0.0040932787,-0.33894238,0.0066701532,0.122284904,0.0032450617,-0.22446826,0.00354014,0.47315317,-0.02048104
0.47631034,-0.020672789,0.009914949,-0.012263857,-0.48120525,0.002374208,0.24207415,0.0042482745,-0.33524883,0.006290919,0.1101574,0.0024160198,-0.22499503,0.0035792885,0.47348368,-0.020889835
0.47631034,-0.020672789,-0.37525004,0.10676347,-0.4808894,0.0023081617,0.24774882,0.0009211874,-0.33109456,0.0060688113,0.15984719,0.0020367857,-0.21926577,0.003032009,0.46097535,-0.017331053
0.47631034,-0.020672789,-0.0066073025,0.00010386328,-0.47863877,0.0024402544,0.26363537,0.0010181265,-0.3333375,0.006036055,0.20224471,0.0037366813,-0.2158777,0.0027545076,0.4607551,-0.017327592
0.47631034,-0.020672789,-0.055135425,0.0117285615,-0.47822624,0.002512426,0.22193879,0.004721252,-0.33399475,0.005779326,0.20476726,0.0007283746,-0.2150769,0.002746518,0.45891726,-0.01693664
0.47631034,-0.020672789,0.49588326,-0.08588695,-0.47958738,0.0015550198,0.24074097,0.0036168392,-0.33680627,0.0050695934,0.19517748,0.0069330074,-0.21487582,0.0031148333,0.4754467,-0.019799538
0.47631034,-0.020672789,-0.05780391,-0.10311227,-0.4454374,0.0006418218,0.22895569,0.0029087046,-0.3473758,0.0048133973,0.1585734,0.00564963,-0.2473363,0.008053931,0.4735199,-0.023236614
0.47631034,-0.020672789,-0.005009406,-0.018335864,-0.45189822,0.0015433019,0.22680944,0.0013315806,-0.34734812,0.005119128,0.14561152,0.008851815,-0.28421947,0.008705341,0.4733529,-0.023847809
0.47631034,-0.020672789,0.014924355,0.1300688,-0.41734344,0.0013731258,0.22543472,0.001726261,-0.62121534,0.009676596,0.20657314,0.00833889,-0.43058893,0.0068557756,0.4738504,-0.019512182
0.47631034,-0.020672789,0.06517021,-0.07411045,-0.4429886,-0.0013385047,0.22798736,0.005359079,-0.38390425,0.01070431,0.20229292,0.006931942,-0.2414334,0.0062379222,0.47602272,-0.02198253
0.47631034,-0.020672789,0.008628642,0.03929228,-0.45932418,-0.0035457327,0.22941695,0.0038440067,-0.5220523,0.011205783,0.17098027,0.0068222196,-0.30029005,0.007039001,0.47631034,-0.020672789
0.4699201,-0.018928684,-0.14278005,0.056996975,-0.4535374,0.0019787287,0.23329264,0.0038211036,-0.6295079,0.016708672,0.15119511,0.005744705,-0.44676018,0.008468586,0.47155103,-0.018772889
0.4699201,-0.018928684,0.36127645,-0.00058323226,-0.43689957,0.0021257352,0.22298968,0.00053156697,-0.6270634,0.014589862,0.1734586,0.0026780749,-0.22206396,0.0051153996,0.48359358,-0.01879233
0.4699201,-0.018928684,0.17831728,0.007078682,-0.44987503,0.0028858013,0.21893261,-0.0016724651,-0.6308443,0.012388227,0.17119706,0.004514058,-0.22501874,0.0049729208,0.48953748,-0.018556373
0.4699201,-0.018928684,-0.0032916672,-0.098214716,-0.40335652,-0.0029489184,0.21849638,0.0019853865,-0.5257621,0.010057428,0.33416867,0.0021241372,-0.24407898,0.0030402646,0.48942775,-0.021830197
0.4699201,-0.018928684,-0.024567662,0.068909295,-0.42558247,-0.0044493433,0.23258238,0.0013819142,-0.6141282,0.011416173,-0.33528584,0.012801816,-0.24721165,0.0035217642,0.48860884,-0.01953322
0.4699201,-0.018928684,-0.011736551,-0.2039076,-0.43321854,-0.0027891286,0.23245615,0.0030133668,-0.6338305,0.018090853,-0.29491714,0.011597001,-0.23737155,0.0039390814,0.48821762,-0.026330141
0.4699201,-0.018928684,0.037934065,-0.16153137,-0.4282893,-0.0018114821,0.22547174,0.0026391926,-0.63030016,0.017367005,-0.111174725,0.009084575,-0.23427162,0.0040812944,0.48948207,-0.03171452
0.4699201,-0.018928684,-0.14389858,0.23621707,-0.42220345,-0.0025270735,0.22235051,0.0023510386,-0.6312826,0.017689249,0.24923939,0.0028903286,-0.25123143,0.0074477964,0.48468545,-0.023840617
0.4699201,-0.018928684,0.23349264,-0.2198466,-0.41470718,-0.0027598338,0.28003058,-0.001638643,-0.63167304,0.01518135,0.22929019,0.0005680523,-0.4270733,0.00886007,0.49246857,-0.031168839
0.4699201,-0.018928684,-0.23829433,0.1448653,-0.4151277,-0.0040727723,0.28279707,-0.0017267937,-0.6300099,0.014372015,0.22980577,-0.00040187102,-0.42331824,0.008161523,0.4845254,-0.026339995
0.4699201,-0.018928684,0.11005513,0.016274577,-0.40846154,-0.0041891523,0.22201815,0.0015044197,-0.629411,0.016000539,0.22421765,0.0029481193,-0.5098758,0.0090968255,0.4881939,-0.025797509
0.4699201,-0.018928684,0.27177826,-0.19893014,-0.38553837,-0.0033422671,0.2189912,0.0019363845,-0.62993294,0.01699656,0.32942957,0.0029406624,-0.49475753,0.011305385,0.49725318,-0.032428514
0.4699201,-0.018928684,-0.21268803,0.12418054,-0.41625342,-0.0016876452,0.21828973,0.0020327908,-0.63008475,0.016767794,0.23089154,0.0039702407,-0.49022698,0.012306201,0.4901636,-0.028289162
0.4699201,-0.018928684,-0.27416712,0.05519135,-0.4338015,-0.0016895094,0.21283184,0.0012785837,-0.6311228,0.021052022,0.20928292,0.0036506613,-0.4725449,0.0094358465,0.48102468,-0.026449451
0.4699201,-0.018928684,0.17854898,-0.061127536,-0.4347597,-0.0023073629,0.21670328,0.001159274,-0.631411,0.015910523,0.17398858,0.0011331751,-0.47694364,0.012054799,0.48697633,-0.028487036
0.4699201,-0.018928684,0.16229038,0.07235276,-0.44276518,-0.0037830204,0.21560447,0.0016966999,-0.63090074,0.024446487,0.23169555,0.00019228023,-0.4799794,0.012631639,0.49238598,-0.026075277
0.4699201,-0.018928684,0.06795854,0.24823324,-0.44880897,-0.0035691685,0.20892525,0.0020706079,-0.63172287,0.015784822,0.2809209,0.00352496,-0.48886076,0.012596752,0.4946513,-0.017800836
0.4699201,-0.018928684,0.02149171,-0.04343083,-0.4560096,-0.004397944,0.21057668,0.0017113474,-0.62999606,0.016287094,0.3617867,0.010226805,-0.49069968,0.012031362,0.49536768,-0.01924853
0.4699201,-0.018928684,-0.15732092,-0.045683865,-0.44791412,-0.004449077,0.20969944,0.0009603359,-0.630142,0.016552879,0.11062638,0.001475125,-0.49194205,0.012215387,0.49012363,-0.020771325
0.4699201,-0.018928684,-0.16429573,-0.086190544,-0.44613114,-0.0035364116,0.28598648,0.00014460964,-0.62919366,0.013798636,0.18201481,2.6365295e-05,-0.4870019,0.012197011,0.48464713,-0.023644343
0.4699201,-0.018928684,-0.061023675,0.10112289,-0.4601311,-0.0051705274,0.21839678,0.00033449303,-0.6315439,0.015930496,0.18855047,-0.000304133,-0.49109757,0.011139204,0.482613,-0.02027358
0.4699201,-0.018928684,-0.14235662,-0.11024688,-0.43029678,-0.0058200723,0.22062266,0.00090494216,-0.6324584,0.016227705,0.14261334,-0.0021049625,-0.4982761,0.010628942,0.47786778,-0.023948476
0.4699201,-0.018928684,-0.11918711,0.11863584,-0.42585838,-0.004693289,0.21392907,0.0018421086,-0.6338028,0.01649988,0.20970637,-0.0022583606,-0.488983,0.007805725,0.47389486,-0.019993948
0.4699201,-0.018928684,0.22189192,0.01390969,-0.43200788,-0.0032844765,0.24564892,-0.0010823087,-0.62618744,0.014661501,0.17249241,0.0009350359,-0.47487518,0.0074528563,0.48129126,-0.019530293
0.4699201,-0.018928684,0.28454545,0.08848353,-0.41968995,-0.0035454663,0.20563705,0.0036714338,-0.6288253,0.018040786,0.17408578,0.0021393173,-0.49335566,0.0074430024,0.49077612,-0.01658084
0.4699201,-0.018928684,-0.53017414,-0.15446867,-0.32232106,0.005297294,0.23292859,0.0027489148,-0.5276878,0.010753046,0.10282651,0.0021979068,-0.5047239,0.011255317,0.47310364,-0.021729797
0.4699201,-0.018928684,0.34112698,0.117605194,-0.34001935,-0.004200604,0.23025584,0.00022636869,-0.32646093,0.011236941,0.09204071,-0.0013986923,-0.48473102,0.012232165,0.48447454,-0.017809624
0.4699201,-0.018928684,-0.023720777,-0.21399032,-0.36379498,-0.006959639,0.21374264,0.0014756576,-0.62039405,0.0140625555,0.20249398,0.004372378,-0.46726227,0.007369233,0.48368385,-0.024942635
0.4699201,-0.018928684,-0.29945382,0.10125072,-0.37246093,-0.006113286,0.24188453,0.0011938951,-0.44240165,0.007066964,0.1710543,0.0008090683,-0.49200782,0.009870208,0.47370204,-0.02156761
0.4699201,-0.018928684,-0.23530626,-0.007669904,-0.44930938,-0.004097806,0.24611017,0.0009720538,-0.48935425,0.011418836,0.18623379,0.0029284118,-0.49232182,0.007028881,0.46585852,-0.021823274
0.4699201,-0.018928684,0.5007968,-0.13451093,-0.36148655,-0.004572914,0.22151321,-0.0023478428,-0.33937168,0.007053382,0.19894506,0.0009893643,-0.5077892,0.009081646,0.48255175,-0.026306972
0.4699201,-0.018928684,-0.3288791,0.16725983,-0.37543887,-0.0012420983,0.21563695,-0.0039390814,-0.32348832,0.00642967,0.26595205,-0.0022919164,-0.49055266,0.011182347,0.47158912,-0.020731645
0.4699201,-0.018928684,0.21942317,-0.029936593,-0.46198282,0.0029686256,0.21788973,-0.005530853,-0.3472863,0.0069716233,0.33641,0.002298308,-0.49115828,0.00809388,0.4789032,-0.02172953
0.4699201,-0.018928684,-0.39504,0.009395632,-0.36757535,0.0010492855,0.21445318,0.0014519554,-0.31541494,0.009439575,0.32005683,0.003442402,-0.47327462,0.009780992,0.4657352,-0.021416342
0.4699201,-0.018928684,0.25744513,0.07156979,-0.36541313,0.0006359629,0.21268776,0.0012330436,-0.3511543,0.01292725,0.3492701,0.0027723508,-0.49267602,0.009769274,0.47431672,-0.019030683
0.4699201,-0.018928684,-0.14119814,-0.1699443,-0.46459404,0.003997671,0.21902263,-0.0032826124,-0.2742518,0.01084093,0.3560761,0.0018607506,-0.47733915,0.011546401,0.4696101,-0.024695493
0.4699201,-0.018928684,0.012016183,0.14541659,-0.35809103,-0.002666357,0.26131815,-0.0031201595,-0.3248689,0.0092110755,0.23369026,0.0013752563,-0.48945093,0.00813862,0.47001064,-0.019848274
0.4699201,-0.018928684,0.5033534,-0.0066712187,-0.47223386,0.005164935,0.22419183,-0.0017478326,-0.287366,0.0075953356,0.24285312,0.0006823019,-0.49683854,0.011215104,0.4867891,-0.020070648
0.4699201,-0.018928684,-0.52455753,-0.049406964,-0.46364117,0.004833371,0.22683795,-0.00020186762,-0.34832603,0.005510613,0.25538224,-0.00050147326,-0.48476696,0.011911521,0.46930385,-0.021717547
0.4699201,-0.018928684,0.23012109,-0.046498794,-0.4558959,0.0040727723,0.22997569,0.00048336375,-0.34803495,0.0061300644,0.27402222,-0.004026167,-0.48182496,0.010941065,0.47697455,-0.023267506
0.4699201,-0.018928684,-0.03993144,0.13158679,-0.44539744,0.003904194,0.22379874,0.00050866377,-0.3485332,0.0047721183,0.25757402,-0.004845089,-0.4896027,0.0049380334,0.4756435,-0.01888128
0.4699201,-0.018928684,0.0021012342,-0.083865605,-0.44556656,0.003577957,0.22206663,-0.0001304949,-0.34003535,0.0062826634,0.1856905,0.004772651,-0.49646783,0.010269149,0.47571355,-0.0216768
0.4699201,-0.018928684,0.018224012,0.11907526,-0.43641993,0.00396811,0.2232179,-0.00017869812,-0.3173295,0.00659665,0.26722452,-0.0011190603,-0.47650236,0.008580439,0.476321,-0.017707624
0.4699201,-0.018928684,-0.035513252,-0.038733017,-0.39756787,0.0033257555,0.23022762,-0.00043516053,-0.30874613,0.0084858965,0.23088647,-0.004203001,-0.3560577,0.005483981,0.47513723,-0.018998725
0.4699201,-0.018928684,0.1563462,-0.031294808,-0.42704427,-0.0035161716,0.23922484,-0.0032977923,-0.42485142,0.012577045,0.19765662,-0.0050722566,-0.4814018,0.006481335,0.48034877,-0.020041885
0.4699201,-0.018928684,-0.14779745,0.030839406,-0.4329634,0.004982242,0.23347907,-0.003475159,-0.34607884,0.006789729,0.22767843,-0.0030727552,-0.48753318,0.0070283483,0.4754222,-0.019013904
0.4699201,-0.018928684,-0.25957033,-0.0045220475,-0.43974355,0.0047958205,0.19772187,0.001025317,-0.31656837,0.004747351,0.22880203,7.723167e-05,-0.48953667,0.0073788203,0.46676984,-0.01916464
0.4699201,-0.018928684,-0.3275129,-0.054983623,-0.4351227,0.004967328,0.19473194,0.00038402784,-0.34232458,0.0023355922,0.16334046,0.0018761969,-0.48851696,0.0053569484,0.45585275,-0.020997427
0.4699201,-0.018928684,0.4220205,0.062062304,-0.43915686,0.0048110005,0.20173632,0.002110555,-0.3400649,0.0050797137,0.23086864,0.00056725333,-0.4869795,0.008415589,0.4699201,-0.018928684
0.45422584,-0.0235767,0.11374627,-0.04392618,-0.43813527,0.0051801144,0.2024756,0.0016205335,-0.34906027,0.004195544,0.23098049,0.003328685,-0.48338372,0.0091919005,0.47371164,-0.02039289
0.45422584,-0.0235767,-0.4276371,0.016210662,-0.43279645,-0.0027654264,0.20721205,0.0021688784,-0.34666902,0.0029308088,0.23763973,0.0049769157,-0.4826929,0.011244931,0.45945707,-0.019852534
0.45422584,-0.0235767,0.19992884,0.071985245,-0.46402705,-0.0023278692,0.22724754,0.0027971182,-0.3449992,0.00080400833,0.24399695,0.005833654,-0.485355,0.010923222,0.46612138,-0.017453026
0.45422584,-0.0235767,-0.092230596,0.0017896442,-0.4258693,0.0045430865,0.22698389,0.0018714033,-0.34953004,0.005469334,0.24260865,0.007581487,-0.48768258,0.009827064,0.46304703,-0.017393371
0.45422584,-0.0235767,0.0052650697,-0.030248184,-0.41818342,0.0029965888,0.2264169,0.0019259981,-0.34925175,0.0026820695,0.23152511,0.0077857515,-0.48946902,0.010869958,0.4632225,-0.018401643
0.45422584,-0.0235767,0.07950335,-0.027276095,-0.43025684,0.0027686222,0.23027794,0.0016663399,-0.3424423,0.006497314,0.25034595,0.006878945,-0.48706633,0.014459367,0.46587262,-0.019310847
0.45422584,-0.0235767,0.525668,-0.00065513764,-0.2399415,-0.0063519054,0.36071905,-0.0051774513,-0.23592438,-0.00057417754,0.21178949,0.0031976574,-0.4803144,0.009571667,0.4833949,-0.019332685
0.45422584,-0.0235767,-0.040466733,-0.009867012,-0.4127556,-0.0015278555,0.36837244,-0.00408236,-0.32114714,0.004773983,0.13100861,0.006400109,-0.48148113,0.01169474,0.482046,-0.019661585
0.45422584,-0.0235767,-0.19559853,-0.018439727,-0.45828822,-0.0017813884,0.22838204,0.0010096043,-0.31400213,0.0049002166,0.18150029,0.0071937307,-0.49156067,0.016178437,0.47552606,-0.020276243
0.45422584,-0.0235767,0.4731452,0.05561479,-0.43112344,0.0026482474,0.22278728,0.0020287961,-0.3494544,0.0070773507,0.12652731,0.008223576,-0.49132872,0.013839915,0.49129757,-0.018422417
0.45422584,-0.0235767,-0.29523537,-0.13276923,-0.4427689,0.0053271214,0.22549118,0.0033478597,-0.3537253,0.008829977,0.18128963,0.008196943,-0.49053484,0.01368492,0.48145637,-0.022848058
0.45422584,-0.0235767,-0.12032961,0.14630342,-0.46200705,0.0031909996,0.21503295,0.000613326,-0.6300293,0.01593316,0.24450801,-0.005743373,-0.486718,0.011414042,0.4774454,-0.017971277
0.45422584,-0.0235767,0.022770027,-0.013781859,-0.4568999,0.003838414,0.20274885,0.0014522218,-0.6299351,0.021955634,0.047009587,0.0074328827,-0.488828,0.014018614,0.4782044,-0.018430673
0.45422584,-0.0235767,-0.122854285,-0.04081028,-0.45248997,0.002654639,0.19625846,-0.00087804423,-0.6292216,0.02074709,0.19244322,0.00010226539,-0.4784638,0.011346664,0.47410926,-0.019791014
0.45422584,-0.0235767,-0.061279338,0.08730907,-0.38685557,-4.2876894e-05,0.20010912,-0.0011824436,-0.63222724,0.021939388,0.1577987,0.00765499,-0.47209457,0.011437211,0.4720666,-0.016880713
0.45422584,-0.0235767,-0.056909088,0.01175253,-0.40711585,-0.0001422128,0.2109751,-0.0021864553,-0.63112897,0.01854652,0.28337258,0.0060890517,-0.46823007,0.009858756,0.47016963,-0.016488962
0.45422584,-0.0235767,0.32093754,-0.1312832,-0.45143324,0.0049449573,0.21075538,-0.0025808695,-0.63288957,0.016853549,0.23503701,0.0030613036,-0.47759134,0.013020993,0.48086756,-0.020865068
0.45422584,-0.0235767,-0.13343236,0.12050538,-0.47303733,-0.00024660872,0.20810767,-0.0026857979,-0.63181233,0.018326543,0.20925042,0.0049761166,-0.47984943,0.013322996,0.4764198,-0.016848221
0.45422584,-0.0235767,-0.3943529,-0.16696422,-0.44976476,0.00386185,0.20823683,0.0014186659,-0.63246936,0.018736403,0.21188855,0.0010106696,-0.4788044,0.016431171,0.46327472,-0.022413697
0.45422584,-0.0235767,0.08596684,-0.0048975535,-0.46046826,-0.0003781689,0.24025708,-0.0035899412,-0.6339058,0.021164408,0.2140071,0.008267784,-0.48201832,0.01576485,0.46614027,-0.022576949
0.45422584,-0.0235767,0.04655472,0.014133396,-0.45907998,2.6098978e-05,0.24090636,-0.0033204292,-0.6301625,0.019505525,0.28745654,0.01275734,-0.4808918,0.015895076,0.4676921,-0.022105835
0.45422584,-0.0235767,0.26229474,0.087404944,-0.46130425,0.0019968383,0.23585993,-0.0035268243,-0.629844,0.016925454,0.19364457,0.01241832,-0.47690398,0.01462395,0.47643524,-0.019192336
0.45422584,-0.0235767,-0.039300267,-0.0073982617,-0.44932827,0.0030551783,0.25782248,-0.0029664952,-0.6305127,0.019153189,0.20748901,0.0050805123,-0.48490623,0.017613081,0.47512525,-0.019438945
0.45422584,-0.0235767,-0.016729979,-0.0031878038,-0.44391248,0.0026088327,0.25110626,-0.0026961842,-0.63044935,0.015552861,0.12744291,0.010520285,-0.48959446,0.016931046,0.4745676,-0.019545205
0.45422584,-0.0235767,0.069037125,-0.05317001,-0.44073877,0.0014325144,0.26122522,-0.002662096,-0.6311484,0.021207817,0.18945143,-0.0018738002,-0.49010926,0.015919045,0.4768688,-0.02131754
0.45422584,-0.0235767,0.4795128,-0.18390992,-0.43725404,0.00011291803,0.24739888,-0.0016136093,-0.63420093,0.022009961,0.035665054,0.0066584353,-0.48687565,0.017759822,0.49285257,-0.02744787
0.45422584,-0.0235767,-0.47490287,0.13709155,-0.44841322,-0.00028815403,0.21802741,0.00016032229,-0.6356196,0.019164108,0.04028564,0.004164918,-0.4872863,0.016439427,0.4770225,-0.022878151
0.45422584,-0.0235767,-0.008572715,0.037494645,-0.44358462,-0.001058074,0.2803238,-0.002865295,-0.63325256,0.019199794,-0.29398236,0.009083509,-0.48208836,0.01491024,0.47673672,-0.02162833
0.45422584,-0.0235767,0.03957191,-0.012407668,-0.4479514,-0.00029987193,0.2939693,-0.002757437,-0.6371474,0.017964354,-0.30941644,0.010236126,-0.48822054,0.019150525,0.4780558,-0.022041919
0.45422584,-0.0235767,0.23350064,-0.13387178,-0.44668162,-0.0005150554,0.3224835,-0.0019361181,-0.63799274,0.018531872,-0.3582383,0.011520302,-0.48144892,0.018998193,0.48583916,-0.026504312
0.45422584,-0.0235767,-0.290194,0.14201306,-0.4511267,-0.0001685781,0.30390504,-0.0017600831,-0.6391307,0.019144932,-0.3220201,0.009176987,-0.3649439,0.00648027,0.476166,-0.021770542
0.45422584,-0.0235767,-0.09631322,0.03370763,-0.45392463,-0.0006077334,0.22457266,0.00037310887,-0.6401214,0.020283168,-0.14908776,0.008439025,-0.33459637,0.010305901,0.47295558,-0.020646956
0.45422584,-0.0235767,0.028346688,-0.019518308,-0.4575452,-0.0014042848,0.2705082,-0.0012644689,-0.6364071,0.017594706,0.17066762,0.0040714405,-0.49371466,0.015397066,0.47390047,-0.021297565
0.45422584,-0.0235767,0.15548334,0.09717608,-0.45912656,-0.00068975874,0.264796,-0.0019307918,-0.6349125,0.016630642,-0.090777844,0.0049516154,-0.47602886,0.013624466,0.47908324,-0.018058363
